"nomen","nomjour","nomgr","qte_nette"
173229,"samedi","spirit",40
173229,"dimanche","spirit",40
173229,"mercredi","vin",80
173231,"samedi","spirit",280
173234,"dimanche","cocktail",120
173234,"mercredi","vin",150
173234,"mardi","vin",300
173234,"samedi","vin",300
173234,"jeudi","vin",150
173234,"dimanche","biere",250
173234,"samedi","cocktail",120
173234,"mardi","biere",250
173234,"dimanche","vin",300
173236,"vendredi","biere",500
173236,"samedi","vin",450
173236,"mercredi","biere",250
173236,"samedi","cocktail",120
173236,"dimanche","vin",1100
173236,"lundi","vin",150
173236,"vendredi","cocktail",240
173236,"mercredi","vin",500
173238,"lundi","vin",240
173238,"samedi","vin",710
173238,"mercredi","vin",250
173238,"vendredi","vin",200
173238,"dimanche","vin",390
173238,"jeudi","vin",150
173238,"mardi","vin",120
173239,"dimanche","cidre",300
173246,"dimanche","vin",100
173246,"samedi","spirit",40
173246,"samedi","vin",240
173251,"mercredi","vin",480
173251,"dimanche","spirit",40
173251,"mercredi","cocktail",120
173252,"mardi","vin",300
173252,"samedi","vin",650
173252,"dimanche","biere",660
173252,"vendredi","vin",200
173252,"dimanche","vin",600
173252,"mardi","spirit",80
173252,"mardi","biere",250
173256,"lundi","vin",300
173256,"dimanche","cocktail",250
173256,"samedi","vin",450
173256,"jeudi","vin",200
173256,"mercredi","biere",250
173262,"mardi","vin",200
173268,"mardi","vin",100
173283,"vendredi","biere",500
173283,"samedi","vin",200
173283,"samedi","spirit",150
173294,"mardi","vin",500
173297,"jeudi","spirit",50
173297,"mardi","spirit",50
173298,"mercredi","vin",150
173315,"mercredi","vin",450
173318,"dimanche","vin",100
173319,"lundi","vin",300
173319,"dimanche","vin",100
173328,"samedi","vin",200
173328,"jeudi","vin",200
173328,"dimanche","vin",50
173335,"samedi","vin",720
173335,"vendredi","biere",330
173335,"mercredi","vin",600
173335,"jeudi","vin",900
173335,"mardi","vin",900
173335,"samedi","cocktail",360
173335,"mardi","cocktail",150
173335,"vendredi","vin",840
173335,"dimanche","vin",480
173335,"vendredi","cocktail",360
173336,"vendredi","biere",500
173336,"dimanche","vin",50
173336,"samedi","vin",625
173384,"samedi","vin",400
173384,"samedi","cocktail",150
173384,"vendredi","vin",400
173397,"vendredi","cocktail",300
173397,"mercredi","vin",200
173397,"dimanche","vin",300
173397,"lundi","vin",200
173403,"lundi","vin",300
173422,"mardi","vin",150
173428,"dimanche","spirit",200
173428,"dimanche","vin",200
173428,"samedi","spirit",150
173428,"vendredi","spirit",100
173428,"vendredi","vin",200
173428,"samedi","vin",300
173428,"jeudi","vin",100
173428,"mercredi","vin",200
173435,"vendredi","spirit",80
173435,"mercredi","spirit",120
173435,"jeudi","biere",1650
173435,"samedi","spirit",150
173435,"vendredi","biere",660
173435,"samedi","biere",1000
173435,"dimanche","biere",660
173435,"mardi","biere",660
173438,"dimanche","vin",200
173447,"jeudi","vin",450
173447,"lundi","vin",450
173447,"vendredi","spirit",320
173447,"jeudi","biere",250
173447,"dimanche","cocktail",500
173452,"lundi","spirit",40
173452,"dimanche","vin",400
173452,"vendredi","vin",120
173452,"dimanche","spirit",20
173455,"samedi","spirit",80
173460,"samedi","cocktail",250
173460,"mercredi","vin",150
173466,"mardi","cocktail",100
173466,"mardi","vin",120
173466,"samedi","vin",120
173466,"dimanche","spirit",100
173466,"dimanche","biere",150
173466,"samedi","spirit",90
173471,"samedi","cocktail",480
173471,"dimanche","vin",400
173471,"samedi","biere",660
173471,"jeudi","biere",660
173471,"vendredi","cocktail",600
173471,"samedi","vin",480
173471,"jeudi","vin",840
173471,"vendredi","vin",640
173475,"mercredi","spirit",120
173475,"lundi","spirit",40
173475,"mardi","spirit",80
173475,"dimanche","spirit",160
173475,"vendredi","spirit",80
173476,"dimanche","spirit",80
173476,"samedi","biere",250
173476,"jeudi","spirit",120
173476,"lundi","vin",100
173476,"jeudi","biere",250
173476,"samedi","vin",200
173476,"vendredi","vin",420
173487,"samedi","biere",500
173487,"mercredi","biere",2500
173487,"dimanche","biere",500
173490,"mardi","vin",120
173490,"lundi","cocktail",100
173490,"vendredi","biere",250
173490,"mercredi","spirit",40
173490,"lundi","vin",120
173490,"vendredi","spirit",40
173496,"mardi","spirit",200
173496,"mercredi","vin",500
173496,"lundi","spirit",210
173496,"dimanche","biere",500
173496,"lundi","vin",200
173496,"mercredi","spirit",300
173496,"vendredi","vin",250
173496,"vendredi","spirit",200
173496,"jeudi","vin",500
173496,"jeudi","spirit",200
173496,"samedi","spirit",200
173496,"samedi","biere",500
173496,"dimanche","spirit",200
173496,"samedi","vin",500
173496,"jeudi","biere",250
173497,"mardi","biere",120
173497,"mardi","vin",200
173515,"samedi","cocktail",240
173515,"lundi","cocktail",240
173515,"lundi","vin",200
173515,"samedi","vin",300
173515,"mardi","vin",100
173523,"mardi","vin",300
173523,"samedi","biere",750
173523,"mercredi","vin",150
173523,"samedi","vin",120
173523,"jeudi","vin",300
173523,"dimanche","vin",300
173523,"jeudi","spirit",50
173526,"samedi","cocktail",600
173526,"vendredi","vin",200
173526,"lundi","vin",450
173526,"jeudi","spirit",300
173526,"mercredi","vin",300
173526,"samedi","vin",900
173527,"lundi","spirit",120
173527,"samedi","vin",500
173527,"lundi","vin",200
173527,"jeudi","vin",240
173546,"samedi","spirit",113.2
173546,"vendredi","cocktail",60
173546,"samedi","vin",90
173556,"vendredi","vin",360
173556,"dimanche","vin",600
173556,"jeudi","vin",360
173556,"lundi","vin",600
173556,"samedi","vin",240
173558,"samedi","spirit",40
173558,"vendredi","cocktail",250
173572,"vendredi","vin",240
173572,"samedi","cocktail",240
173572,"dimanche","spirit",40
173572,"dimanche","vin",480
173572,"mercredi","spirit",40
173572,"samedi","vin",840
173572,"mercredi","vin",240
173572,"jeudi","vin",360
173572,"jeudi","spirit",80
173578,"samedi","vin",300
173578,"mardi","vin",200
173579,"lundi","biere",250
173579,"samedi","vin",400
173579,"vendredi","spirit",20
173579,"samedi","biere",750
173585,"samedi","cocktail",480
173585,"dimanche","cocktail",240
173594,"jeudi","vin",200
173594,"mardi","vin",200
173594,"mercredi","vin",300
173594,"samedi","vin",400
173594,"dimanche","vin",200
173594,"mardi","cocktail",240
173594,"vendredi","cocktail",120
173594,"dimanche","spirit",80
173594,"lundi","vin",800
173594,"vendredi","vin",400
173594,"jeudi","cocktail",120
173594,"samedi","cocktail",120
173638,"samedi","vin",240
173638,"mardi","vin",120
173638,"vendredi","vin",480
173638,"dimanche","vin",120
173638,"jeudi","vin",240
173638,"samedi","cocktail",120
173645,"lundi","biere",250
173645,"vendredi","vin",300
173645,"samedi","cocktail",240
173645,"mardi","cocktail",120
173645,"dimanche","cocktail",360
173647,"jeudi","vin",120
173647,"mardi","biere",1000
173647,"dimanche","vin",300
173647,"samedi","vin",300
173647,"samedi","biere",25
173647,"lundi","vin",100
173653,"samedi","vin",740
173653,"vendredi","vin",600
173653,"dimanche","vin",1100
173653,"dimanche","cocktail",300
173653,"samedi","cocktail",100
173653,"jeudi","vin",600
173655,"vendredi","biere",250
173664,"vendredi","cocktail",150
173664,"vendredi","spirit",45
173668,"lundi","spirit",40
173668,"samedi","spirit",60
173668,"samedi","biere",250
173668,"vendredi","spirit",80
173668,"vendredi","biere",1000
173668,"mercredi","biere",250
173668,"mardi","spirit",40
173668,"lundi","biere",500
173668,"jeudi","biere",250
173668,"vendredi","vin",300
173668,"dimanche","spirit",40
173671,"mardi","biere",250
173686,"samedi","vin",500
173686,"lundi","vin",12
173686,"dimanche","vin",24
173690,"lundi","cocktail",100
173723,"lundi","biere",250
173723,"mardi","spirit",156
173729,"samedi","vin",150
173729,"mardi","biere",500
173729,"mardi","vin",600
173729,"mercredi","spirit",80
173729,"samedi","spirit",80
173729,"jeudi","vin",600
173729,"vendredi","vin",400
173729,"mercredi","vin",240
173729,"dimanche","spirit",40
173729,"lundi","spirit",80
173729,"jeudi","spirit",160
173729,"dimanche","vin",150
173746,"samedi","vin",100
173746,"vendredi","biere",125
173746,"jeudi","biere",250
173746,"dimanche","vin",150
173746,"samedi","spirit",50
173746,"vendredi","vin",100
173749,"samedi","vin",600
173749,"dimanche","vin",540
173749,"jeudi","cocktail",250
173749,"vendredi","biere",500
173749,"mardi","vin",300
173751,"samedi","vin",300
173768,"mercredi","vin",250
173768,"lundi","biere",250
173768,"samedi","biere",1250
173774,"samedi","vin",100
173774,"dimanche","biere",330
173774,"vendredi","biere",660
173774,"vendredi","vin",150
173774,"samedi","biere",990
173774,"mercredi","biere",500
173774,"dimanche","vin",200
173774,"samedi","spirit",120
173775,"jeudi","cocktail",200
173775,"samedi","cocktail",100
173775,"dimanche","cocktail",100
173775,"jeudi","spirit",160
173785,"samedi","spirit",80
173785,"dimanche","spirit",100
173785,"samedi","vin",300
183972,"dimanche","spirit",45
183975,"lundi","vin",300
183975,"vendredi","spirit",50
183980,"vendredi","vin",100
183980,"jeudi","vin",200
183980,"vendredi","biere",250
183980,"lundi","vin",150
183980,"mardi","vin",100
183981,"vendredi","vin",100
183981,"dimanche","vin",50
183981,"mardi","vin",50
183981,"samedi","cocktail",100
183982,"samedi","spirit",90
183982,"samedi","vin",200
183989,"samedi","spirit",480
183992,"dimanche","vin",150
183992,"mardi","vin",75
183992,"lundi","vin",150
183996,"lundi","cocktail",120
183996,"mercredi","cocktail",120
184032,"samedi","cocktail",240
184032,"samedi","vin",560
184032,"dimanche","vin",200
184032,"mardi","vin",120
184032,"mercredi","biere",250
184032,"vendredi","vin",200
184037,"dimanche","spirit",40
184037,"samedi","cidre",1200
184037,"samedi","spirit",240
184057,"lundi","vin",30
184057,"samedi","vin",50
184057,"dimanche","vin",50
184057,"jeudi","vin",100
184061,"vendredi","biere",990
184061,"vendredi","vin",200
184067,"samedi","vin",450
184076,"samedi","vin",24
184077,"vendredi","vin",200
184077,"dimanche","vin",200
184077,"dimanche","cocktail",120
184077,"samedi","cocktail",360
184081,"samedi","spirit",200
184091,"samedi","spirit",80
184091,"mardi","vin",150
184091,"dimanche","vin",200
184091,"samedi","vin",150
184091,"dimanche","spirit",40
184091,"lundi","vin",300
184097,"mardi","vin",75
184097,"lundi","vin",150
184097,"samedi","vin",350
184097,"jeudi","vin",150
184097,"vendredi","vin",75
184097,"mercredi","vin",75
184098,"dimanche","vin",200
184098,"jeudi","biere",250
184099,"dimanche","vin",200
184099,"dimanche","spirit",80
184099,"lundi","vin",100
184099,"vendredi","vin",250
184099,"jeudi","vin",120
184099,"mardi","vin",150
184099,"mardi","cidre",240
184112,"mercredi","vin",300
184112,"mercredi","spirit",72
184116,"jeudi","vin",100
184116,"samedi","vin",200
184116,"mercredi","vin",100
184116,"mardi","vin",200
184116,"vendredi","vin",200
184124,"samedi","vin",300
184124,"dimanche","vin",250
184124,"mercredi","spirit",100
184124,"dimanche","spirit",150
184142,"dimanche","vin",150
184155,"lundi","vin",250
184155,"jeudi","biere",500
184155,"samedi","vin",150
184155,"mardi","vin",250
184155,"dimanche","biere",250
184155,"vendredi","vin",50
184155,"mercredi","biere",250
184155,"samedi","spirit",80
184155,"vendredi","spirit",40
184155,"jeudi","vin",250
184155,"jeudi","spirit",40
184155,"dimanche","vin",100
184160,"samedi","cocktail",100
184160,"jeudi","cocktail",100
184160,"vendredi","cocktail",100
184162,"vendredi","biere",1115
184162,"mardi","biere",250
184162,"lundi","biere",330
184162,"jeudi","vin",300
184162,"dimanche","biere",330
184169,"samedi","spirit",120
184169,"samedi","vin",600
184169,"dimanche","vin",360
184169,"samedi","cocktail",240
184169,"dimanche","cocktail",240
193797,"mardi","biere",330
193804,"samedi","biere",500
193810,"lundi","vin",450
193827,"dimanche","vin",600
193827,"dimanche","cocktail",240
193827,"samedi","spirit",80
193827,"lundi","vin",150
193827,"mercredi","vin",500
193827,"samedi","vin",950
193827,"jeudi","vin",600
193827,"vendredi","vin",250
193827,"jeudi","cocktail",240
193833,"samedi","spirit",50
193838,"samedi","vin",120
193838,"samedi","biere",250
193838,"mercredi","biere",500
193838,"mardi","vin",120
193838,"lundi","vin",120
193839,"mardi","biere",250
193839,"jeudi","biere",250
193839,"dimanche","vin",100
193839,"mercredi","biere",250
193842,"samedi","spirit",120
193846,"vendredi","vin",300
193846,"samedi","cocktail",200
193850,"dimanche","vin",150
193850,"lundi","vin",150
193850,"mardi","vin",150
193853,"vendredi","vin",100
193853,"mardi","vin",100
193853,"jeudi","vin",200
193853,"mercredi","vin",100
193853,"samedi","vin",200
193853,"dimanche","vin",200
193856,"mercredi","vin",100
193856,"dimanche","vin",100
193856,"jeudi","vin",50
193856,"mercredi","cocktail",200
193856,"samedi","cocktail",200
193856,"samedi","vin",12
193856,"vendredi","cocktail",40
193856,"mercredi","biere",660
193856,"vendredi","biere",250
193856,"mardi","vin",50
193861,"samedi","vin",240
193861,"dimanche","vin",240
193865,"samedi","vin",100
193865,"lundi","cocktail",200
193865,"samedi","spirit",200
193866,"samedi","spirit",40
193866,"mercredi","spirit",80
193866,"mercredi","vin",300
193866,"samedi","vin",300
193866,"dimanche","spirit",160
193866,"samedi","biere",500
193866,"samedi","cocktail",300
193867,"vendredi","vin",350
193867,"dimanche","vin",500
193867,"jeudi","vin",450
193867,"samedi","vin",150
193868,"vendredi","cidre",600
193868,"dimanche","spirit",50
193868,"vendredi","vin",150
193868,"dimanche","vin",100
193869,"mercredi","vin",50
193869,"dimanche","spirit",50
193869,"vendredi","vin",50
193869,"jeudi","vin",50
193869,"dimanche","vin",50
193869,"lundi","vin",50
193869,"samedi","vin",50
193869,"mardi","vin",50
193872,"dimanche","vin",500
193872,"vendredi","vin",200
193872,"mercredi","vin",200
193872,"lundi","vin",150
193872,"mardi","vin",150
193873,"jeudi","biere",500
193873,"mardi","biere",250
